ym,stockCode,description,cust_cnt,rev_total
2011-06,22254,"FELT TOADSTOOL LARGE",2,8.75
2011-06,20653,"CHERRY BLOSSOM LUGGAGE TAG",2,8.75
2011-06,71270,"PHOTO CLIP LINE",2,8.75
2011-06,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",3,8.75
2011-06,85049H,"URBAN BLACK RIBBONS ",3,8.75
2011-06,90214A,"LETTER "A"" BLING KEY RING"",2,8.75
2011-06,84806A,"PINK CANDYSTUFT ARTIFICIAL FLOWER",1,8.7
2011-06,21161,"KEEP OUT BOYS DOOR HANGER ",3,8.7
2011-06,22567,"20 DOLLY PEGS RETROSPOT",2,8.7
2011-06,23178,"JAM CLOCK MAGNET",2,8.67
2011-06,46138B,"BLUE CHENILLE SHAGGY CUSHION COVER ",1,8.5
2011-06,71143,"SILVER BOOK MARK WITH BEADS",1,8.5
2011-06,90001A,"ANTIQUE RASPBERRY FLOWER EARRINGS",1,8.5
2011-06,90001B,"ANTIQUE MID BLUE FLOWER EARRINGS",1,8.5
2011-06,90001D,"ANTIQUE OLIVE GREEN FLOWER EARRINGS",1,8.5
2011-06,90102,"WHITE FRANGIPANI HAIR CLIP",1,8.5
2011-06,21841,"BABY MOUSE RED GINGHAM DRESS",1,8.5
2011-06,22834,"HAND WARMER BABUSHKA DESIGN",1,8.4
2011-06,84927F,"PSYCHEDELIC TILE HOOK",3,8.4
2011-06,23130,"MISTLETOE HEART WREATH GREEN",2,8.3
2011-06,47344B,"BLUE FLOWER DES PURSE",1,8.299999999999999
2011-06,85025B,"EAU DE NILE HEART SHAPE PHOTO FRAME",2,8.25
2011-06,85114B,"IVORY ENCHANTED FOREST PLACEMAT",1,8.25
2011-06,84993B,"75 BLACK PETIT FOUR CASES",4,7.98
2011-06,22166,"WALL MIRROR RECTANGLE DIAMANTE PINK",1,7.95
2011-06,21879,"HEARTS GIFT TAPE",1,7.800000000000001
2011-06,22881,"NUMBER TILE VINTAGE FONT 2",2,7.8
2011-06,22888,"NUMBER TILE VINTAGE FONT 9 ",1,7.8
2011-06,84508C,"BLUE CIRCLES DESIGN TEDDY",2,7.6499999999999995
2011-06,84818,"DANISH ROSE PHOTO FRAME",1,7.6499999999999995
2011-06,84925F,"PSYCHEDELIC WALL THERMOMETER",2,7.6499999999999995
2011-06,84931B,"BLUE SCOTTIE DOG W FLOWER PATTERN",2,7.6499999999999995
2011-06,90208,"PAIR OF PINK FLOWER CLUSTER SLIDE",2,7.6499999999999995
2011-06,35972,"DAISY FOLKART HEART DECORATION",1,7.5
2011-06,72369A,"PINK CLEAR GLASS CANDLE PLATE",1,7.5
2011-06,84497,"BUTTONS AND STRIPES NOTEBOOK ",2,7.5
2011-06,85169D,"PINK LOVE BIRD CANDLE",1,7.5
2011-06,90144,"SILVER DROP EARRINGS WITH FLOWER",1,7.5
2011-06,22097,"SWALLOW SQUARE TISSUE BOX",5,7.5
2011-06,22510,"GINGHAM BABUSHKA DOORSTOP",2,7.5
2011-06,22944,"CHRISTMAS METAL POSTCARD WITH BELLS",1,7.5
2011-06,17090A,"LAVENDER INCENSE 40 CONES IN TIN",1,7.5
2011-06,17090D,"VANILLA INCENSE 40 CONES IN TIN",1,7.5
2011-06,20616,"CHERRY BLOSSOM PASSPORT COVER",3,7.5
2011-06,20707,"CRAZY DAISY HEART DECORATION",2,7.5
2011-06,21356,"TOAST ITS - FAIRY FLOWER",2,7.5
2011-06,37479P,"CUBIC MUG FLOCK PINK ON BROWN",1,7.02
2011-06,22615,"PACK OF 12 CIRCUS PARADE TISSUES ",1,6.959999999999999
2011-06,20704,"MR ROBOT SOFT TOY",1,6.95
2011-06,90160A,"PURPLE BOUDICCA LARGE BRACELET",1,6.95
2011-06,90160D,"PINK BOUDICCA LARGE BRACELET",1,6.95
2011-06,16235,"RECYCLED PENCIL WITH RABBIT ERASER",6,6.93
2011-06,20735,"BLACK MINI TAPE MEASURE ",4,6.8
2011-06,20760,"GARDEN PATH POCKET BOOK",3,6.8
2011-06,47481,"50CM METAL STRING WITH  7 CLIPS",4,6.8
2011-06,79190D,"RETRO PLASTIC DAISY TRAY",2,6.720000000000001
2011-06,17014A,"ORIGAMI VANILLA INCENSE CONES",2,6.72
2011-06,21400,"RED PUDDING SPOON",4,6.72
2011-06,22152,"PLACE SETTING WHITE STAR",2,6.72
2011-06,21420,"OYSTER TRINKET BOX",1,6.5
2011-06,21003,"ROSE DU SUD CUSHION COVER",1,6.35
2011-06,20823,"GOLD WINE GOBLET",1,6.32
2011-06,72349B,"SET/6 PURPLE BUTTERFLY T-LIGHTS",2,6.300000000000001
2011-06,35971,"ROSE FOLKART HEART DECORATIONS",1,6.25
2011-06,47563A,"RETRO LONGBOARD IRONING BOARD COVER",4,6.25
2011-06,20652,"BLUE POLKADOT LUGGAGE TAG ",3,6.25
2011-06,20986,"BLUE CALCULATOR RULER",2,6.25
2011-06,21774,"DECORATIVE CATS BATHROOM BOTTLE",2,6.25
2011-06,22096,"PINK PAISLEY SQUARE TISSUE BOX ",2,6.25
2011-06,22098,"BOUDOIR SQUARE TISSUE BOX",4,6.25
2011-06,21401,"BLUE PUDDING SPOON",3,6.12
2011-06,21088,"SET/6 FRUIT SALAD PAPER CUPS",4,6.08
2011-06,84559B,"3D SHEET OF CAT STICKERS",3,5.95
2011-06,90145,"SILVER HOOP EARRINGS WITH FLOWER",1,5.95
2011-06,90152A,"SILVER/NAT SHELL NECKLACE W PENDANT",1,5.95
2011-06,72780,"BLACK SILOUETTE CANDLE PLATE",2,5.949999999999999
2011-06,22571,"ROCKING HORSE RED CHRISTMAS ",2,5.949999999999999
2011-06,21557,"SET OF 6 FUNKY BEAKERS",1,5.9
2011-06,21683,"MEDIUM MEDINA STAMPED METAL BOWL ",1,5.9
2011-06,22124,"SET OF 2 TEA TOWELS PING MICROWAVE",1,5.9
2011-06,22163,"HEART STRING MEMO HOLDER HANGING",1,5.9
2011-06,22164,"STRING OF STARS CARD HOLDER",1,5.9
2011-06,35653,"VINTAGE BEAD NOTEBOOK",2,5.9
2011-06,35909B,"PINK FLOWERS RABBIT EASTER",1,5.9
2011-06,79071B,"ENGLISH ROSE METAL WASTE BIN",1,5.9
2011-06,84032A,"CHARLIE+LOLA PINK HOT WATER BOTTLE",1,5.9
2011-06,84247K,"FOLK ART GREETING CARD,pack/12",1,5.9
2011-06,84247N,"PACK/12 BLUE FOLKART CARDS",1,5.9
2011-06,90177D,"DROP DIAMANTE EARRINGS PURPLE",1,5.9
2011-06,21626,"VINTAGE UNION JACK PENNANT",2,5.85
2011-06,22438,"BALLOON ART MAKE YOUR OWN FLOWERS",2,5.85
2011-06,22870,"NUMBER TILE COTTAGE GARDEN 2",2,5.85
2011-06,22882,"NUMBER TILE VINTAGE FONT 3",2,5.85
2011-06,22884,"NUMBER TILE VINTAGE FONT 5",2,5.85
2011-06,22647,"CERAMIC LOVE HEART MONEY BANK",1,5.8
2011-06,22734,"SET OF 6 RIBBONS VINTAGE CHRISTMAS",1,5.78
2011-06,20780,"BLACK EAR MUFF HEADPHONES",1,5.49
2011-06,20781,"GOLD EAR MUFF HEADPHONES",1,5.49
2011-06,20782,"CAMOUFLAGE EAR MUFF HEADPHONES",1,5.49
2011-06,20934,"SET/3 POT PLANT CANDLES",1,5.45
2011-06,17084A,"TRANQUILITY MASALA INCENSE",1,5.25
2011-06,18097A,"PINK TALL PORCELAIN T-LIGHT HOLDER ",2,5.1
2011-06,20699,"MOUSEY LONG LEGS SOFT TOY",1,5.1
2011-06,21280,"VINTAGE KITCHEN PRINT VEGETABLES",1,5.1
2011-06,21642,"ASSORTED TUTTI FRUTTI PEN",3,5.1
2011-06,22345,"PARTY PIZZA DISH BLUE POLKADOT",1,5.1
2011-06,22346,"PARTY PIZZA DISH GREEN POLKADOT",1,5.1
2011-06,22573,"STAR WOODEN CHRISTMAS DECORATION",1,5.1
2011-06,22574,"HEART WOODEN CHRISTMAS DECORATION",1,5.1
2011-06,72140E,"BEST DAD CANDLE LETTERS",1,5.1
2011-06,72800B," 4 PURPLE FLOCK DINNER CANDLES",1,5.1
2011-06,72800D,"4 BLUE DINNER CANDLES SILVER FLOCK",1,5.1
2011-06,84012,"MAGIC SHEEP WOOL GROWING FROM PAPER",1,5.1
2011-06,85026B,"EAU DE NILE JEWELLED T-LIGHT HOLDER",1,5.1
2011-06,85106,"CUT GLASS HEXAGON T-LIGHT HOLDER",1,5.1
2011-06,72024U,"LILAC VOTIVE CANDLE",1,5.04
2011-06,22043,"CHRISTMAS CARD SCREEN PRINT ",1,5.04
2011-06,22816,"CARD MOTORBIKE SANTA",1,5.04
2011-06,22818,"CARD CHRISTMAS VILLAGE",1,5.04
2011-06,16012,"FOOD/DRINK SPONGE STICKERS",1,5.04
2011-06,16258A,"SWIRLY CIRCULAR RUBBERS IN BAG",1,5.04
2011-06,17013D,"ORIGAMI ROSE INCENSE IN TUBE",1,5.04
2011-06,21947,"SET OF 6 HEART CHOPSTICKS",3,5
2011-06,35953,"FOLKART STAR CHRISTMAS DECORATIONS",1,5
2011-06,84415B,"BLUE FLOCK CUSHION COVER ",1,5
2011-06,85045,"GREEN CHRISTMAS TREE STRING 20LIGHT",1,4.95
2011-06,85232A,"SET/3 POLKADOT STACKING TINS",1,4.95
2011-06,21850,"BLUE  DIAMANTE PEN IN GIFT BOX",1,4.95
2011-06,20997,"ROSE DU SUD CUSHION COVER ",1,4.95
2011-06,20773,"BLUE PAISLEY NOTEBOOK",2,4.949999999999999
2011-06,20774,"GREEN FERN NOTEBOOK",2,4.949999999999999
2011-06,20775,"DAISY NOTEBOOK ",2,4.949999999999999
2011-06,21199,"PINK  HEART CONFETTI IN TUBE",1,4.949999999999999
2011-06,37467,"PIG MUG IN TWO COLOUR DESIGNS",1,4.68
2011-06,84913A,"SOFT PINK ROSE TOWEL ",1,4.65
2011-06,85180B,"PINK HEARTS LIGHT CHAIN ",1,4.65
2011-06,22837,"HOT WATER BOTTLE BABUSHKA ",1,4.65
2011-06,22893,"MINI CAKE STAND T-LIGHT HOLDER",1,4.62
2011-06,44089C,"LILAC GAUZE BUTTERFLY LAMPSHADE",2,4.62
2011-06,35966,"FOLKART CHRISTMAS TREE T-LIGHT HOLD",1,4.5600000000000005
2011-06,23139,"SINGLE WIRE HOOK PINK HEART",1,4.35
2011-06,21248,"DOOR HANGER  MUM + DADS ROOM",2,4.35
2011-06,18007,"ESSENTIAL BALM 3.5g TIN IN ENVELOPE",1,4.32
2011-06,20756,"GREEN FERN POCKET BOOK",2,4.25
2011-06,20757,"RED DAISY POCKET BOOK ",2,4.25
2011-06,20759,"CHRYSANTHEMUM POCKET BOOK ",2,4.25
2011-06,21132,"SILVER STANDING GNOME   ",1,4.25
2011-06,21366,"MIRRORED WALL ART PHOTO FRAMES",1,4.25
2011-06,84686,"BEACH HUT MIRROR",1,4.25
2011-06,85034A,"3 GARDENIA MORRIS BOXED CANDLES",1,4.25
2011-06,85036B,"CHOCOLATE 1 WICK MORRIS BOX CANDLE",1,4.25
2011-06,85036C,"ROSE 1 WICK MORRIS BOXED CANDLE",1,4.25
2011-06,84199,"GLOW IN DARK DOLPHINS",1,4.2
2011-06,84927E,"FLOWERS TILE HOOK",1,4.2
2011-06,85208,"SET/12 FUNKY FELT FLOWER PEG IN BAG",2,4.2
2011-06,47013C,"WINE BOTTLE DRESSING DARK BLUE",4,3.96
2011-06,22336,"DOVE DECORATION PAINTED ZINC ",1,3.9000000000000004
2011-06,21882,"SKULLS TAPE",3,3.9
2011-06,22696,"WICKER WREATH LARGE",1,3.9
2011-06,22879,"NUMBER TILE VINTAGE FONT 0",1,3.9
2011-06,22880,"NUMBER TILE VINTAGE FONT 1",1,3.9
2011-06,22883,"NUMBER TILE VINTAGE FONT 4",1,3.9
2011-06,22886,"NUMBER TILE VINTAGE FONT 7",1,3.9
2011-06,22887,"NUMBER TILE VINTAGE FONT 8",1,3.9
2011-06,21043,"APRON MODERN VINTAGE COTTON",1,3.9
2011-06,47504H,"ENGLISH ROSE SPIRIT LEVEL ",1,3.9
2011-06,84859B,"BLUE DISCO HANDBAG",1,3.9
2011-06,17136A,"BLUE STONES ON WIRE FOR CANDLE",2,3.84
2011-06,18094C,"WHITE AND BLUE CERAMIC OIL BURNER",1,3.75
2011-06,20694,"FLORAL PINK MONSTER",1,3.75
2011-06,20696,"FLORAL SOFT CAR TOY",1,3.75
2011-06,20763,"DAISY SKETCHBOOK ",1,3.75
2011-06,21354,"TOAST ITS - BEST MUM",1,3.75
2011-06,21355,"TOAST ITS - I LOVE YOU ",1,3.75
2011-06,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",2,3.75
2011-06,84466,"TOP SECRET PEN SET",1,3.75
2011-06,84509E,"SET OF 4 CAROUSEL PLACEMATS ",1,3.75
2011-06,84847,"FLORAL BATHROOM SET",1,3.75
2011-06,85129B,"BEADED CRYSTAL HEART GREEN SMALL",1,3.75
2011-06,85169A,"IVORY LOVE BIRD CANDLE",1,3.75
2011-06,85169B,"BLACK LOVE BIRD CANDLE",2,3.75
2011-06,90214E,"LETTER "E"" BLING KEY RING"",1,3.75
2011-06,90214K,"LETTER "K"" BLING KEY RING"",1,3.75
2011-06,90116,"FRUIT SALAD BAG CHARM",1,3.38
2011-06,23185,"FRENCH STYLE STORAGE JAR JAM",1,3.3600000000000003
2011-06,22446,"PIN CUSHION BABUSHKA PINK",1,3.35
2011-06,22447,"PIN CUSHION BABUSHKA BLUE",1,3.35
2011-06,22136,"LOVE HEART SOCK HANGER",1,3.3
2011-06,22310,"IVORY KNITTED MUG COSY ",1,3.3
2011-06,70007,"HI TEC ALPINE HAND WARMER",1,3.3
2011-06,90059F,"DIAMANTE HAIR GRIP PACK/2 LT ROSE",1,3.3
2011-06,16162L,"THE KING GIFT BAG",2,3.25
2011-06,21399,"BLUE POLKADOT COFFEE MUG",1,3.12
2011-06,37468,"HARDMAN MUG 3 ASSORTED",2,3.12
2011-06,20615,"BLUE POLKADOT PASSPORT COVER",2,3
2011-06,18098C,"PORCELAIN BUTTERFLY OIL BURNER",1,2.95
2011-06,20998,"ROSE DU SUD OVEN GLOVE",1,2.95
2011-06,21741,"COSY SLIPPER SHOES LARGE GREEN",1,2.95
2011-06,22454,"MEASURING TAPE BABUSHKA RED",1,2.95
2011-06,22135,"MINI LADLE LOVE HEART PINK",2,2.94
2011-06,22153,"ANGEL DECORATION STARS ON DRESS",2,2.94
2011-06,22155,"STAR DECORATION RUSTIC",2,2.94
2011-06,22695,"WICKER WREATH SMALL",1,2.9
2011-06,15030,"FAN BLACK FRAME ",1,2.9
2011-06,72122,"COFFEE SCENT PILLAR CANDLE",2,2.8499999999999996
2011-06,44092B,"BLUE WHITE PLASTIC RINGS LAMPSHADE",1,2.55
2011-06,44092C,"PURPLE/COPPER HANGING LAMPSHADE",1,2.55
2011-06,84559A,"3D SHEET OF DOG STICKERS",2,2.55
2011-06,85023B,"EAU DE NILE JEWELLED PHOTOFRAME",1,2.55
2011-06,85107,"CUT GLASS T-LIGHT HOLDER OCTAGON",1,2.55
2011-06,85124B,"BLUE JUICY FRUIT PHOTO FRAME",1,2.55
2011-06,85124C,"GREEN JUICY FRUIT PHOTO FRAME",1,2.55
2011-06,90098,"NECKLACE+BRACELET PINK BUTTERFLY",1,2.55
2011-06,17012D,"ORIGAMI ROSE INCENSE/CANDLE SET ",1,2.55
2011-06,20768,"GREEN FERN JOURNAL ",1,2.55
2011-06,22391,"PAPERWEIGHT HOME SWEET HOME",1,2.55
2011-06,22640,"SET OF 4 NAPKIN CHARMS 3 KEYS ",1,2.55
2011-06,35095B,"RED VICTORIAN FABRIC OVAL BOX",1,2.52
2011-06,79144B,"PAINTED LIGHTBULB STAR+ MOON",1,2.52
2011-06,84510C,"SET OF 4 POLKADOT COASTERS",1,2.5
2011-06,85129D,"BEADED CRYSTAL HEART PINK SMALL",1,2.5
2011-06,90214H,"LETTER "H"" BLING KEY RING"",1,2.5
2011-06,90214J,"LETTER "J"" BLING KEY RING"",1,2.5
2011-06,90214L,"LETTER "L"" BLING KEY RING"",1,2.5
2011-06,90214N,"LETTER "N"" BLING KEY RING"",1,2.5
2011-06,22091,"EMPIRE TISSUE BOX",1,2.5
2011-06,22251,"BIRDHOUSE DECORATION MAGIC GARDEN",1,2.5
2011-06,22406,"MONEY BOX KINGS CHOICE DESIGN",2,2.5
2011-06,22409,"MONEY BOX BISCUITS DESIGN",1,2.5
2011-06,16161G,"WRAP BAD HAIR DAY",1,2.5
2011-06,21070,"VINTAGE BILLBOARD MUG ",2,2.5
2011-06,85160B,"BLACK BIRD GARDEN DESIGN MUG",1,2.34
2011-06,37462E,"PET MUG, GOLDFISH",1,2.2800000000000002
2011-06,84251B,"GREETING CARD, STICKY GORDON",1,2.2800000000000002
2011-06,84251G,"GREETING CARD, OVERCROWDED POOL.",1,2.2800000000000002
2011-06,77079,"DOLPHIN WINDMILL",1,2.12
2011-06,72586,"SET OF 6 HALLOWEEN GHOST T-LIGHTS",1,2.1
2011-06,85020,"ROUND PINK HEART MIRROR",1,2.1
2011-06,21306,"SET/4 DAISY MIRROR MAGNETS",1,2.1
2011-06,21647,"ASSORTED TUTTI FRUTTI LARGE PURSE",1,2.1
2011-06,22134,"MINI LADLE LOVE HEART RED ",2,2.1
2011-06,22141,"CHRISTMAS CRAFT TREE TOP ANGEL",1,2.1
2011-06,22633,"HAND WARMER UNION JACK",1,2.1
2011-06,22703,"PINK CAT BOWL",1,2.1
2011-06,21383,"PACK OF 12 STICKY BUNNIES",2,1.9500000000000002
2011-06,22869,"NUMBER TILE COTTAGE GARDEN 1",1,1.95
2011-06,22872,"NUMBER TILE COTTAGE GARDEN 4",1,1.95
2011-06,47594B,"SCOTTIES DESIGN WASHBAG",1,1.95
2011-06,16238,"PARTY TIME PENCIL ERASERS",2,1.8900000000000001
2011-06,22255,"FELT TOADSTOOL  SMALL",1,1.7
2011-06,22593,"CHRISTMAS GINGHAM STAR",1,1.7
2011-06,72128,"COLUMBIAN CANDLE ROUND",2,1.7
2011-06,84625C,"BLUE NEW BAROQUE CANDLESTICK CANDLE",1,1.7
2011-06,22541,"MINI JIGSAW LEAP FROG",1,1.68
2011-06,84548,"CROCHET BEAR RED/BLUE  KEYRING",1,1.65
2011-06,84551,"CROCHET DOG KEYRING",1,1.65
2011-06,84725,"FREESTYLE CANVAS ART PICTURE",1,1.65
2011-06,85024B,"EAU DE NILE JEWELLED PHOTOFRAME",1,1.65
2011-06,85024C,"PINK SMALL JEWELLED PHOTOFRAME",1,1.65
2011-06,85025C,"PINK HEART SHAPE PHOTO FRAME",1,1.65
2011-06,85211,"S/4 GROOVY CAT MAGNETS",1,1.65
2011-06,75011,"BLUE DAISY MOBILE",1,1.58
2011-06,47469,"ASSORTED SHAPES PHOTO CLIP SILVER ",1,1.3
2011-06,71406C,"BLACK ORANGE SQUEEZER",2,1.26
2011-06,84993A,"75 GREEN PETIT FOUR CASES",2,1.26
2011-06,23219,"LAUREL STAR ANTIQUE SILVER ",1,1.25
2011-06,47341B,"BLUE TABLE RUN FLOWER",1,1.25
2011-06,72127,"COLUMBIAN CANDLE ROUND ",1,1.25
2011-06,78124,"MAGAZINE RACK GEBRA ASSORTED ",1,1.25
2011-06,84510E,"SET OF 4 GREEN CAROUSEL COASTERS",1,1.25
2011-06,84597C,"RETRO PINK BALL ASHTRAY ",1,1.25
2011-06,90214D,"LETTER "D"" BLING KEY RING"",1,1.25
2011-06,90214V,"LETTER "V"" BLING KEY RING"",1,1.25
2011-06,21809,"CHRISTMAS HANGING TREE WITH BELL",1,1.25
2011-06,21870,"I CAN ONLY PLEASE ONE PERSON MUG",1,1.25
2011-06,22095,"LADS ONLY TISSUE BOX",1,1.25
2011-06,22241,"GARLAND WOODEN HAPPY EASTER",1,1.25
2011-06,22408,"MONEY BOX CONFECTIONERY DESIGN",1,1.25
2011-06,20941,"FROG CANDLE",1,1.25
2011-06,22952,"60 CAKE CASES VINTAGE CHRISTMAS",1,1.1
2011-06,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",1,0.95
2011-06,84206C,"CHAMPAGNE TRAY BLANK CARD",1,0.95
2011-06,84826,"ASSTD DESIGN 3D PAPER STICKERS",1,0.85
2011-06,21698,"MOCK LOBSTER FRIDGE MAGNET",1,0.85
2011-06,22247,"BUNNY DECORATION MAGIC GARDEN",1,0.85
2011-06,22250,"DECORATION  BUTTERFLY  MAGIC GARDEN",1,0.85
2011-06,16046,"TEATIME PEN CASE & PENS",1,0.85
2011-06,17012F,"ORIGAMI SANDLEWOOD INCENSE/CAND SET",1,0.85
2011-06,23224,"CHERUB HEART DECORATION GOLD",1,0.83
2011-06,37444A,"YELLOW BREAKFAST CUP AND SAUCER",1,0.78
2011-06,37489C,"GREEN/BLUE FLOWER DESIGN BIG MUG",1,0.78
2011-06,79164,"BLACK WINE GLASS",1,0.78
2011-06,72130,"COLUMBIAN CANDLE ROUND",1,0.65
2011-06,22265,"EASTER DECORATION NATURAL CHICK",1,0.65
2011-06,79149B,"SILICON STAR BULB  BLUE",1,0.42
2011-06,79190B,"RETRO PLASTIC POLKA TRAY",1,0.42
2011-06,37489A,"YELLOW/PINK FLOWER DESIGN BIG MUG",1,0.39
2011-06,37489B,"BLUE/YELLOW FLOWER DESIGN BIG MUG",1,0.39
2011-06,37489D,"PINK/GREEN FLOWER DESIGN BIG MUG",1,0.39
2011-06,20869,"GOLD FABRIC MIRROR",1,0.39
2011-06,79337,"BLUE FLOCK GLASS CANDLEHOLDER",1,0.38
2011-06,47420,"ASSORTED COLOUR SUCTION CUP HOOK",1,0.19
2011-07,22423,"REGENCY CAKESTAND 3 TIER",108,12037.05
2011-07,47566,"PARTY BUNTING",144,10306.200000000004
2011-07,85123A,"WHITE HANGING HEART T-LIGHT HOLDER",131,8265.619999999997
2011-07,23298,"SPOTTY BUNTING",143,6362.399999999998
2011-07,85099B,"JUMBO BAG RED RETROSPOT",119,5654.600000000003
2011-07,23173,"REGENCY TEAPOT ROSES ",35,5243.999999999999
2011-07,POST,POSTAGE,62,4951.34
2011-07,23245,"SET OF 3 REGENCY CAKE TINS",117,4818.850000000004
2011-07,23203,"JUMBO BAG DOILEY PATTERNS",117,4215.040000000003
2011-07,79321,"CHILLI LIGHTS",27,3910.65
2011-07,23284,"DOORMAT KEEP CALM AND COME IN",84,3719.3999999999987
2011-07,15056N,"EDWARDIAN PARASOL NATURAL",36,3562.799999999999
2011-07,48187,"DOORMAT NEW ENGLAND",37,3390.4
2011-07,21523,"DOORMAT FANCY FONT HOME SWEET HOME",22,3390.2499999999995
2011-07,23209,"LUNCH BAG DOILEY PATTERN ",129,3262.7000000000003
2011-07,20685,"DOORMAT RED RETROSPOT",34,3214.25
2011-07,48194,"DOORMAT HEARTS",29,3131.5
2011-07,84879,"ASSORTED COLOUR BIRD ORNAMENT",86,2938.909999999998
2011-07,22699,"ROSES REGENCY TEACUP AND SAUCER ",43,2913.499999999998
2011-07,84997D,"CHILDRENS CUTLERY POLKADOT PINK",33,2898.9499999999994
2011-07,48188,"DOORMAT WELCOME PUPPIES",17,2845.3
2011-07,82484,"WOOD BLACK BOARD ANT WHITE FINISH",38,2827.8000000000015
2011-07,23206,"LUNCH BAG APPLE DESIGN",102,2780.4999999999995
2011-07,15056BL,"EDWARDIAN PARASOL BLACK",27,2688.1
2011-07,23202,"JUMBO BAG VINTAGE LEAF",93,2648.459999999999
2011-07,20725,"LUNCH BAG RED RETROSPOT",107,2628.65
2011-07,23297,"SET 40 HEART SHAPE PETIT FOUR CASES",44,2605.1500000000005
2011-07,22386,"JUMBO BAG PINK POLKADOT",66,2585.1799999999994
2011-07,48173C,"DOORMAT BLACK FLOCK ",11,2579.95
2011-07,15036,"ASSORTED COLOURS SILK FAN",34,2544.720000000001
2011-07,20728,"LUNCH BAG CARS BLUE",101,2485.2000000000007
2011-07,22960,"JAM MAKING SET WITH JARS",53,2479.25
2011-07,23174,"REGENCY SUGAR BOWL GREEN",27,2458.2500000000005
2011-07,23199,"JUMBO BAG APPLES",79,2415.640000000001
2011-07,84997C,"CHILDRENS CUTLERY POLKADOT BLUE",26,2400.4499999999994
2011-07,22171,"3 HOOK PHOTO SHELF ANTIQUE WHITE",19,2392.1600000000003
2011-07,23134,"LARGE ZINC HEART WALL ORGANISER",7,2384.94
2011-07,22384,"LUNCH BAG PINK POLKADOT",99,2371.250000000001
2011-07,21733,"RED HANGING HEART T-LIGHT HOLDER",41,2315.5
2011-07,22383,"LUNCH BAG SUKI DESIGN ",92,2284.350000000001
2011-07,22720,"SET OF 3 CAKE TINS PANTRY DESIGN ",82,2237.7999999999997
2011-07,23240,"SET OF 4 KNICK KNACK TINS DOILEY ",64,2209.850000000001
2011-07,21137,"BLACK RECORD COVER FRAME",20,2167.53
2011-07,23201,"JUMBO BAG ALPHABET",80,2154.8399999999997
2011-07,20727,"LUNCH BAG  BLACK SKULL.",103,2094.5500000000006
2011-07,22659,"LUNCH BOX I LOVE LONDON",40,2029.2000000000005
2011-07,22090,"PAPER BUNTING RETROSPOT",44,2018.8000000000006
2011-07,85099F,"JUMBO BAG STRAWBERRY",49,2012.919999999999
2011-07,22457,"NATURAL SLATE HEART CHALKBOARD ",67,1972.4500000000012
2011-07,82482,"WOODEN PICTURE FRAME WHITE FINISH",65,1932.869999999998
2011-07,23175,"REGENCY MILK JUG PINK ",29,1919.75
2011-07,20713,"JUMBO BAG OWLS",37,1892.8
2011-07,23300,"GARDENERS KNEELING PAD CUP OF TEA ",58,1841.8499999999997
2011-07,21175,"GIN + TONIC DIET METAL SIGN",50,1828.3799999999994
2011-07,84078A,"SET/4 WHITE RETRO STORAGE CUBES ",9,1787.5000000000005
2011-07,22139,"RETROSPOT TEA SET CERAMIC 11 PC ",56,1775.2499999999993
2011-07,23296,"SET OF 6 TEA TIME BAKING CASES",52,1765.9699999999998
2011-07,23243,"SET OF TEA COFFEE SUGAR TINS PANTRY",68,1721.7999999999995
2011-07,22469,"HEART OF WICKER SMALL",66,1707.09
2011-07,22698,"PINK REGENCY TEACUP AND SAUCER",32,1704.5000000000007
2011-07,21931,"JUMBO STORAGE BAG SUKI",54,1699.8399999999988
2011-07,22697,"GREEN REGENCY TEACUP AND SAUCER",39,1653.9500000000007
2011-07,22470,"HEART OF WICKER LARGE",47,1636.620000000001
2011-07,71477,"COLOUR GLASS. STAR T-LIGHT HOLDER",24,1622
2011-07,21929,"JUMBO BAG PINK VINTAGE PAISLEY",40,1610.1399999999999
2011-07,22178,"VICTORIAN GLASS HANGING T-LIGHT",56,1549.31
2011-07,82494L,"WOODEN FRAME ANTIQUE WHITE ",67,1548.450000000001
2011-07,20914,"SET/5 RED RETROSPOT LID GLASS BOWLS",55,1543.2000000000005
2011-07,M,Manual,19,1514.8100000000002
2011-07,20726,"LUNCH BAG WOODLAND",71,1504.4
2011-07,22993,"SET OF 4 PANTRY JELLY MOULDS",71,1493.94
2011-07,23200,"JUMBO BAG PEARS",53,1486.3199999999993
2011-07,22189,"CREAM HEART CARD HOLDER",23,1479.41
2011-07,22382,"LUNCH BAG SPACEBOY DESIGN ",78,1474.6
2011-07,85099C,"JUMBO  BAG BAROQUE BLACK WHITE",41,1468.9599999999998
2011-07,23208,"LUNCH BAG VINTAGE LEAF DESIGN",72,1447.2499999999998
2011-07,23077,"DOUGHNUT LIP GLOSS ",31,1432.45
2011-07,22900,"SET 2 TEA TOWELS I LOVE LONDON ",21,1424.5
2011-07,23293,"SET OF 12 FAIRY CAKE BAKING CASES",63,1417.6900000000007
2011-07,23170,"REGENCY TEA PLATE ROSES ",26,1412.3999999999996
2011-07,82600,"NO SINGING METAL SIGN",41,1394.2800000000002
