ym,stockCode,description,cust_cnt,rev_total
2011-05,22311,"OFFICE MUG WARMER BLACK+SILVER ",6,40.519999999999996
2011-05,23179,"CLOCK MAGNET MUM'S KITCHEN",2,40.47
2011-05,85135C,"RED DRAGONFLY HELICOPTER",4,40.43
2011-05,22152,"PLACE SETTING WHITE STAR",3,40.32
2011-05,21030,"SPACE CADET RED",3,40
2011-05,21926,"RED/CREAM STRIPE CUSHION COVER ",2,40
2011-05,22803,"IVORY EMBROIDERED QUILT ",1,39.95
2011-05,84816,"DANISH ROSE BEDSIDE CABINET",1,39.95
2011-05,85078,"SCANDINAVIAN 3 HEARTS NAPKIN RING",5,39.84
2011-05,85127,"SMALL SQUARE CUT GLASS CANDLESTICK",1,39.84
2011-05,20837,"FRENCH FLORAL CUSHION COVER ",4,39.839999999999996
2011-05,84707A,"SILVER JEWELLED MIRROR TRINKET TRAY",2,39.8
2011-05,22893,"MINI CAKE STAND T-LIGHT HOLDER",5,39.74
2011-05,20830,"SILVER PHOTO FRAME",4,39.690000000000005
2011-05,82095,"HEART BUTTONS JEWELLERY BOX",1,39.68
2011-05,22472,"TV DINNER TRAY DOLLY GIRL",4,39.60000000000001
2011-05,84916,"HAND TOWEL PALE BLUE W FLOWERS",2,39.6
2011-05,84929,"ASSTD FRUIT+FLOWERS FRIDGE MAGNETS",4,39.6
2011-05,21622,"VINTAGE UNION JACK CUSHION COVER",2,39.6
2011-05,85114B,"IVORY ENCHANTED FOREST PLACEMAT",4,39.59
2011-05,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",5,39.18
2011-05,84596J,"MIXED NUTS LIGHT GREEN BOWL",6,38.59
2011-05,22695,"WICKER WREATH SMALL",5,38.480000000000004
2011-05,72799E,"IVORY PILLAR CANDLE SILVER FLOCK",2,38.35000000000001
2011-05,84563A,damaged,4,38.35
2011-05,21251,"DINOSAUR HEIGHT CHART STICKER SET",3,38.35
2011-05,22137,"BATHROOM SET LOVE HEART DESIGN",3,38.35
2011-05,21631,"HIPPY CHIC DECORATIVE PARASOL",2,38.25
2011-05,84968F,"SET OF 16 VINTAGE SKY BLUE CUTLERY",2,38.25
2011-05,84800S,"SMALL WHITE/PINK ROSE ART FLOWER",1,38.160000000000004
2011-05,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",5,37.97
2011-05,22285,"HANGING HEN ON NEST DECORATION",3,37.949999999999996
2011-05,22132,"RED LOVE HEART SHAPE CUP",6,37.9
2011-05,90200D,"PINK SWEETHEART BRACELET",3,37.85
2011-05,22375,"AIRLINE BAG VINTAGE JET SET BROWN",3,37.83
2011-05,84809A,"WHITE CHRYSANTHEMUMS ART FLOWER",1,37.800000000000004
2011-05,84637,"KITCHEN FLOWER POTS WALL PLAQUE",2,37.690000000000005
2011-05,22314,"OFFICE MUG WARMER CHOC+BLUE",4,37.68
2011-05,35971,"ROSE FOLKART HEART DECORATIONS",5,37.54
2011-05,22405,"MONEY BOX POCKET MONEY DESIGN",6,37.5
2011-05,84466,"TOP SECRET PEN SET",4,37.5
2011-05,22910,"PAPER CHAIN KIT VINTAGE CHRISTMAS",2,36.75000000000001
2011-05,21389,"IVORY HANGING DECORATION  BIRD",4,36.55
2011-05,23002,"TRAVEL CARD WALLET SKULLS",13,36.53000000000001
2011-05,22095,"LADS ONLY TISSUE BOX",3,36.449999999999996
2011-05,21983,"PACK OF 12 BLUE PAISLEY TISSUES ",7,36.379999999999995
2011-05,35648,"VINTAGE BEAD PINK PURSE ",4,36.309999999999995
2011-05,85025C,"PINK HEART SHAPE PHOTO FRAME",4,36.3
2011-05,21630,"FLOOR CUSHION ELEPHANT CARNIVAL",2,36.19
2011-05,22869,"NUMBER TILE COTTAGE GARDEN 1",3,36.019999999999996
2011-05,21171,"BATHROOM METAL SIGN ",4,35.97
2011-05,21063,"PARTY INVITES JAZZ HEARTS",7,35.699999999999996
2011-05,21588,"RETROSPOT GIANT TUBE MATCHES",2,35.699999999999996
2011-05,22642,"SET OF 4 NAPKIN CHARMS STARS   ",4,35.699999999999996
2011-05,22390,"PAPERWEIGHT CHILDHOOD MEMORIES",3,35.559999999999995
2011-05,21279,"VINTAGE KITCHEN PRINT FRUITS",2,35.559999999999995
2011-05,21360,"JOY LARGE WOOD LETTERS",3,35.55
2011-05,21683,"MEDIUM MEDINA STAMPED METAL BOWL ",2,35.400000000000006
2011-05,22452,"MEASURING TAPE BABUSHKA PINK",2,35.400000000000006
2011-05,22810,"SET OF 6 T-LIGHTS SNOWMEN",2,35.400000000000006
2011-05,22903,"CALENDAR FAMILY FAVOURITES",2,35.400000000000006
2011-05,22967,"SET 3 SONG BIRD PAPER EGGS ASSORTED",2,35.400000000000006
2011-05,84804B,"BLUE DELPHINIUM ARTIFICIAL FLOWER",1,35.400000000000006
2011-05,20794,"BLUE  TILE HOOK",2,35.28
2011-05,22396,"MAGNETS PACK OF 4 RETRO PHOTO",4,35
2011-05,35646,"VINTAGE BEAD PINK EVENING BAG",2,35
2011-05,84192,"ASSORTED COLOUR METAL CAT ",6,35
2011-05,22757,"LARGE RED BABUSHKA NOTEBOOK ",5,34.96
2011-05,21379,"CAMPHOR WOOD PORTOBELLO MUSHROOM",5,34.96
2011-05,22308,"TEA COSY BLUE STRIPE",1,34.72
2011-05,21944,"KITTENS DESIGN FLANNEL",5,34.709999999999994
2011-05,22069,"BROWN  PIRATE TREASURE CHEST ",2,34.66
2011-05,22471,"TV DINNER TRAY AIR HOSTESS ",3,34.65
2011-05,20658,"RED RETROSPOT LUGGAGE TAG",6,34.64
2011-05,21189,"WHITE HONEYCOMB PAPER GARLAND ",3,34.61
2011-05,21208,"PASTEL COLOUR HONEYCOMB FAN",2,34.56
2011-05,85034B,"3 WHITE CHOC MORRIS BOXED CANDLES",2,34
2011-05,84882,"GREEN WIRE STANDING CANDLE HOLDER",3,33.75
2011-05,21222,"SET/4 BADGES BEETLES",3,33.75
2011-05,22098,"BOUDOIR SQUARE TISSUE BOX",5,33.71
2011-05,21904,"HOUSE WRECKING METAL SIGN ",8,33.6
2011-05,85020,"ROUND PINK HEART MIRROR",3,33.6
2011-05,90200A,"PURPLE SWEETHEART BRACELET",3,33.6
2011-05,20996,"JAZZ HEARTS ADDRESS BOOK",4,33.45
2011-05,84877A,"PINK ROUND COMPACT MIRROR",1,33.29
2011-05,23045,"PAPER LANTERN 5 POINT STAR MOON 30",4,33.2
2011-05,21291,"SMALL POLKADOT CHOCOLATE GIFT BAG ",2,33.16
2011-05,84910A,"PINK PAISLEY CUSHION COVER ",1,33.16
2011-05,20771,"CHRYSANTHEMUM  JOURNAL",3,33.15
2011-05,21108,"FAIRY CAKE FLANNEL ASSORTED COLOUR",3,33.01
2011-05,22068,"BLACK PIRATE TREASURE CHEST",5,33.01
2011-05,21530,"DAIRY MAID TOASTRACK",4,32.91
2011-05,84951B,"SET OF 4 BLACK LOVEBIRD COASTERS",3,32.84
2011-05,21376,"LARGE  TALL CAMPHOR WOOD TOADSTOOL ",2,32.7
2011-05,21082,"SET/20 FRUIT SALAD PAPER NAPKINS ",1,32.599999999999994
2011-05,21828,"EIGHT PIECE SNAKE  SET",4,32.5
2011-05,85019B,"BLOSSOM  IMAGES NOTEBOOK SET",3,32.5
2011-05,22280,"POCKET BAG PINK PAISELY BROWN SPOT",2,32.46
2011-05,23151,"ZINC SWEETHEART SOAP DISH",5,32.370000000000005
2011-05,85231g,"ORANGE SCENTED SET/9 T-LIGHTS",3,32.23
2011-05,21336,"GOLD WASHBAG",3,32.06
2011-05,22541,"MINI JIGSAW LEAP FROG",3,31.9
2011-05,85135B,"BLUE DRAGONFLY HELICOPTER",4,31.8
2011-05,21629,"SQUARE FLOOR CUSHION VINTAGE RED",2,31.689999999999998
2011-05,22040,"BOTANICAL ROSE GIFT WRAP",3,31.5
2011-05,22047,"EMPIRE GIFT WRAP",3,31.5
2011-05,22048,"BIRTHDAY BANQUET GIFT WRAP",3,31.5
2011-05,22051,"BLUE SCANDINAVIAN PAISLEY WRAP",3,31.5
2011-05,21192,"WHITE BELL HONEYCOMB PAPER ",3,31.319999999999997
2011-05,22481,"BLACK TEA TOWEL CLASSIC DESIGN",2,31.25
2011-05,47341B,"BLUE TABLE RUN FLOWER",3,31.25
2011-05,85019A,"ROMANTIC IMAGES NOTEBOOK SET",2,31.25
2011-05,84683,"CLASSICAL ROSE CANDLESTAND",2,31.200000000000003
2011-05,22389,"PAPERWEIGHT SAVE THE PLANET",2,30.599999999999998
2011-05,84012,"MAGIC SHEEP WOOL GROWING FROM PAPER",1,30.599999999999998
2011-05,17021,"NAMASTE SWAGAT INCENSE",4,30.599999999999998
2011-05,21280,"VINTAGE KITCHEN PRINT VEGETABLES",2,30.599999999999998
2011-05,21286,"RETROSPOT CANDLE  LARGE",1,30.599999999999998
2011-05,22304,"COFFEE MUG BLUE PAISLEY DESIGN",2,30.599999999999998
2011-05,84821,"DANISH ROSE DELUXE COASTER",2,30.599999999999998
2011-05,21211,"SET OF 72 SKULL PAPER  DOILIES",6,30.469999999999995
2011-05,21248,"DOOR HANGER  MUM + DADS ROOM",4,30.449999999999996
2011-05,90147,"CHUNKY SILVER NECKLACE PASTEL FLOWE",2,30.299999999999997
2011-05,85212,"MINI PAINTED GARDEN DECORATION ",1,30.24
2011-05,17012B,"ORIGAMI JASMINE INCENSE/CANDLE SET",2,30.24
2011-05,22091,"EMPIRE TISSUE BOX",2,30.119999999999997
2011-05,21880,"RED RETROSPOT TAPE",4,30.110000000000007
2011-05,21615,"4 LAVENDER BOTANICAL DINNER CANDLES",3,30
2011-05,21634,"ASSORTED MINI MADRAS NOTEBOOK",1,30
2011-05,22107,"PIZZA PLATE IN BOX",2,30
2011-05,22299,"PIG KEYRING WITH LIGHT & SOUND ",1,30
2011-05,22409,"MONEY BOX BISCUITS DESIGN",2,30
2011-05,23226,"FILIGREE HEART DAISY WHITE",1,30
2011-05,23227,"FILIGREE HEART BUTTERFLY WHITE ",1,30
2011-05,47585A,"PINK FAIRY CAKE CUSHION COVER",2,30
2011-05,84581,"DOG TOY WITH PINK CROCHET SKIRT",3,30
2011-05,84875B,"GREEN SQUARE COMPACT MIRROR",1,30
2011-05,23137,"ZINC WIRE SWEETHEART LETTER TRAY",3,29.96
2011-05,21310,"CAPIZ CHANDELIER",1,29.95
2011-05,21761,"WOOD AND GLASS MEDICINE CABINET",1,29.95
2011-05,21025,"SPACE FROG",3,29.92
2011-05,20836,"FRENCH PAISLEY CUSHION COVER",3,29.879999999999995
2011-05,90014B,"GOLD M PEARL  ORBIT NECKLACE",2,29.849999999999998
2011-05,21943,"CAKES AND RABBITS DESIGN FLANNEL ",2,29.759999999999998
2011-05,22376,"AIRLINE BAG VINTAGE JET SET WHITE",3,29.75
2011-05,85036A,"GARDENIA 1 WICK MORRIS BOXED CANDLE",2,29.75
2011-05,20821,"GOLDIE LOOKING MIRROR",1,29.700000000000003
2011-05,85232D,"SET/3 DECOUPAGE STACKING TINS",4,29.7
2011-05,85130B,"BEADED CRYSTAL HEART GREEN LARGE",3,29.699999999999996
2011-05,22201,"FRYING PAN BLUE POLKADOT",4,29.54
2011-05,22317,"FIVE CATS HANGING DECORATION",4,29.390000000000004
2011-05,22806,"SET OF 6 T-LIGHTS WEDDING CAKE ",3,29.39
2011-05,85038,"6 CHOCOLATE LOVE HEART T-LIGHTS",3,29.330000000000002
2011-05,21750,"LARGE SKULL WINDMILL",3,29.330000000000002
2011-05,84658,"WHITE STITCHED CUSHION COVER",2,29.14
2011-05,22878,"NUMBER TILE COTTAGE GARDEN No",2,29.12
2011-05,22108,"PING! MICROWAVE PLATE",3,29.08
2011-05,84919,"BLUE CUSHION COVER WITH FLOWER",1,28.95
2011-05,17129F,"BLUE GLASS GEMS IN BAG",3,28.7
2011-05,20619,"TROPICAL PASSPORT COVER ",2,28.64999999999999
2011-05,22135,"MINI LADLE LOVE HEART PINK",4,28.41
2011-05,10133,"COLOURING PENCILS BROWN TUBE",4,28.05
2011-05,84507C,"BLUE CIRCLES DESIGN MONKEY DOLL",4,28.05
2011-05,22211,"WOOD STAMP SET FLOWERS",6,28.04
2011-05,22870,"NUMBER TILE COTTAGE GARDEN 2",2,27.99
2011-05,21159,"MOODY BOY  DOOR HANGER ",5,27.939999999999994
2011-05,16012,"FOOD/DRINK SPONGE STICKERS",3,27.93
2011-05,20772,"GARDEN PATH JOURNAL",3,27.909999999999997
2011-05,21058,"PARTY INVITES WOODLAND",5,27.909999999999997
2011-05,35471D,"SET OF 3 BIRD LIGHT PINK FEATHER ",2,27.9
2011-05,22321,"BIRD DECORATION RED RETROSPOT",4,27.84
2011-05,85230E,"STRAWBRY SCENTED VOTIVE CANDLE",3,27.839999999999996
2011-05,46126A,,4,27.5
2011-05,21032,"SPACE CADET WHITE",2,27.5
2011-05,85178,"VICTORIAN SEWING KIT",4,27.42
2011-05,90058B,"CRYSTAL STUD EARRINGS ASSORTED COL ",2,27.36
2011-05,20984,"12 PENCILS TALL TUBE POSY",6,27.13
2011-05,85088,"CANDY SPOT HAND BAG",2,27.090000000000003
2011-05,21364,"PEACE SMALL WOOD LETTERS",3,27
2011-05,17091A,"LAVENDER INCENSE IN TIN",7,26.980000000000008
2011-05,22276,"WASH BAG VINTAGE ROSE PAISLEY",4,26.879999999999995
2011-05,90175C,"BLUE GLASS CHUNKY CHARM BRACELET",2,26.849999999999998
2011-05,22359,"GLASS JAR KINGS CHOICE",3,26.440000000000005
2011-05,21095,"SET/6 POSIES PAPER PLATES",3,26.349999999999998
2011-05,20764,"ABSTRACT CIRCLES SKETCHBOOK ",3,26.25
2011-05,22254,"FELT TOADSTOOL LARGE",2,26.25
2011-05,22279,"POCKET BAG BLUE PAISLEY RED SPOT",3,26.25
2011-05,84509B,"SET OF 4 FAIRY CAKE PLACEMATS",3,26.25
2011-05,35095B,"RED VICTORIAN FABRIC OVAL BOX",7,25.979999999999997
2011-05,84031A,"CHARLIE+LOLA RED HOT WATER BOTTLE ",2,25.82
2011-05,21455,"PAINTED YELLOW WOODEN DAISY",2,25.789999999999992
2011-05,90082A,"DIAMANTE BOW BROOCH GREEN COLOUR",3,25.700000000000003
2011-05,22943,"CHRISTMAS LIGHTS 10 VINTAGE BAUBLES",2,25.64
2011-05,72802A,"ROSE SCENT CANDLE IN JEWELLED BOX",1,25.5
2011-05,84686,"BEACH HUT MIRROR",3,25.5
2011-05,21586,"KINGS CHOICE GIANT TUBE MATCHES",3,25.5
2011-05,84819,"DANISH ROSE ROUND SEWING BOX",2,25.5
2011-05,22597,"MUSICAL ZINC HEART DECORATION ",5,25.43
2011-05,20767,"BLUE PAISLEY JOURNAL ",4,25.36
2011-05,21725,"SWEETIES  STICKERS",4,25.359999999999996
2011-05,22566,"FELTCRAFT HAIRBAND PINK AND PURPLE",3,25.289999999999996
2011-05,21215,"IVORY PAPER CUP CAKE CASES ",5,25.25
2011-05,20795,"LARGE BLUE PROVENCAL CERAMIC BALL",1,25.200000000000003
2011-05,21285,"RETROSPOT CANDLE  MEDIUM",1,25.200000000000003
2011-05,84817,"DANISH ROSE DECORATIVE PLATE",2,25.200000000000003
2011-05,gift_0001_30,"Dotcomgiftshop Gift Voucher 짙30.00",1,25
2011-05,22564,"ALPHABET STENCIL CRAFT",8,25
2011-05,71270,"PHOTO CLIP LINE",4,25
2011-05,23157,"SET OF 6 NATIVITY MAGNETS ",1,24.96
2011-05,84813,"SET OF 4 DIAMOND NAPKIN RINGS",1,24.96
2011-05,22403,"MAGNETS PACK OF 4 VINTAGE LABELS ",3,24.880000000000003
2011-05,46776A,"WOVEN BUBBLE GUM CUSHION COVER",1,24.78
2011-05,46776B,"WOVEN BERRIES CUSHION COVER ",1,24.78
2011-05,46776C,"WOVEN FROST CUSHION COVER",1,24.78
2011-05,21709,"FOLDING UMBRELLA CHOCOLATE POLKADOT",1,24.75
2011-05,22223,"CAKE PLATE LOVEBIRD PINK",2,24.75
2011-05,90192,"JADE DROP EARRINGS W FILIGREE",1,24.75
2011-05,21774,"DECORATIVE CATS BATHROOM BOTTLE",3,24.72
2011-05,47421,"ASSORTED COLOUR LIZARD SUCTION HOOK",3,24.360000000000007
2011-05,47021G,"SET/6 BEAD COASTERS GAUZE BAG GOLD",2,24.25
2011-05,22322,"BIRD DECORATION GREEN POLKADOT",4,24.229999999999997
2011-05,84459A,"PINK METAL CHICKEN HEART ",2,24.21
2011-05,21972,"SET OF 36 DINOSAUR PAPER DOILIES",4,24.209999999999997
2011-05,85136A,"YELLOW SHARK HELICOPTER",3,24.189999999999998
2011-05,16238,"PARTY TIME PENCIL ERASERS",5,24.15
2011-05,90036C,"FLOWER GLASS GARLAND NECKL.36"BLUE"",1,23.85
2011-05,90036D,"FLOWER GLASS GARLAND NECKL.36"BLACK"",1,23.85
2011-05,22076,"6 RIBBONS EMPIRE  ",2,23.820000000000004
2011-05,90123A,"PINK HEART OF GLASS BRACELET",2,23.8
2011-05,47310M,"SMALL POP BOX,FUNKY MONKEY",1,23.75
2011-05,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3,23.659999999999997
2011-05,84663A,"GRASS HOPPER WOODEN WALL CLOCK ",2,23.64
2011-05,21070,"VINTAGE BILLBOARD MUG ",3,23.630000000000003
2011-05,22877,"NUMBER TILE COTTAGE GARDEN 9",3,23.63
2011-05,22496,"SET OF 2 ROUND TINS DUTCH CHEESE",5,23.6
2011-05,90201A,"PURPLE ENAMEL FLOWER RING",3,23.6
2011-05,90201C,"RED ENAMEL FLOWER RING",3,23.6
2011-05,21106,"CREAM SLICE FLANNEL CHOCOLATE SPOT ",3,23.6
2011-05,22272,"FELTCRAFT DOLL MARIA",3,23.6
2011-05,21000,"ROSE DU SUD COSMETICS BAG",3,23.58
2011-05,84849A,"HELLO SAILOR BLUE SOAP HOLDER",2,23.57
2011-05,84687,"BEACH HUT SHELF W 3 DRAWERS",2,23.53
2011-05,21694,"SMALL REGAL  SILVER CANDLEPOT ",2,23.490000000000002
2011-05,16052,"TEATIME PUSH DOWN RUBBER",3,23.48
2011-05,22148,"EASTER CRAFT 4 CHICKS ",1,23.4
2011-05,85159A,"BLACK TEA,COFFEE,SUGAR JARS",1,23.4
2011-05,22696,"WICKER WREATH LARGE",4,23.4
2011-05,84576,"BLUE CAT BISCUIT BARREL PINK HEART",1,23.4
2011-05,85093,"CANDY SPOT EGG WARMER HARE",1,23.24
2011-05,22416,"SET OF 36 DOILIES SPACEBOY DESIGN ",3,23.2
2011-05,23139,"SINGLE WIRE HOOK PINK HEART",2,23.2
2011-05,21378,"SMALL TALL CAMPHOR WOOD TOADSTOOL",3,23.099999999999998
2011-05,21051,"RIBBONS PURSE ",3,23.03
2011-05,DCGSSBOY,"BOYS PARTY BAG",1,23.03
2011-05,85177,"BASKET OF FLOWERS SEWING KIT",2,22.95
2011-05,17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",2,22.95
2011-05,20755,"BLUE PAISLEY POCKET BOOK",3,22.95
2011-05,17012A,"ORIGAMI VANILLA INCENSE/CANDLE SET ",2,22.86
2011-05,16259,"PIECE OF CAMO STATIONERY SET",1,22.68
2011-05,84247G,"DECOUPAGE,GREETING CARD,",5,22.65
2011-05,22116,"METAL SIGN HIS DINNER IS SERVED",5,22.589999999999996
2011-05,20765,"CHRYSANTHEMUM SKETCHBOOK ",2,22.5
2011-05,21220,"SET/4 BADGES DOGS",3,22.5
2011-05,21620,"SET OF 4 ROSE BOTANICAL CANDLES",2,22.5
2011-05,22070,"SMALL RED RETROSPOT MUG IN BOX ",1,22.5
2011-05,90039A,"FIRE POLISHED GLASS BRACELET RED",1,22.5
2011-05,90039B,"FIRE POLISHED GLASS BRACELET MONTAN",1,22.5
2011-05,90144,"SILVER DROP EARRINGS WITH FLOWER",3,22.48
2011-05,20652,"BLUE POLKADOT LUGGAGE TAG ",3,22.42
2011-05,21867,"PINK UNION JACK  LUGGAGE TAG",7,22.42
2011-05,22110,"BIRD HOUSE HOT WATER BOTTLE",1,22.38
2011-05,84660C,"PINK STITCHED WALL CLOCK",1,22.38
2011-05,20770,"ABSTRACT CIRCLE JOURNAL ",2,22.32
2011-05,10135,"COLOURING PENCILS BROWN TUBE",3,22.3
2011-05,22884,"NUMBER TILE VINTAGE FONT 5",4,22.14
2011-05,72801d,"4 SKY BLUE DINNER CANDLES",1,22.14
2011-05,22265,"EASTER DECORATION NATURAL CHICK",3,22.099999999999998
2011-05,22594,"CHRISTMAS GINGHAM TREE",3,22.029999999999998
2011-05,84629,"WHITE 3 FRAME BIRDS AND TREE ",1,21.95
2011-05,22547,"MINI JIGSAW DINOSAUR ",3,21.82
2011-05,21375,"LARGE CAMPHOR WOOD FIELD MUSHROOM ",2,21.689999999999998
2011-05,47563A,"RETRO LONGBOARD IRONING BOARD COVER",2,21.58
2011-05,35598B,"BLACK CHRISTMAS TREE 60CM",2,21.5
2011-05,16015,"MEDIUM CHINESE STYLE SCISSOR",3,21.5
2011-05,90035C,"PEARL & SHELL 42"NECKL. IVORY"",1,21.5
2011-05,84906,"PINK BUTTERFLY CUSHION COVER",2,21.45
2011-05,35651,"VINTAGE BEAD PINK SCARF ",2,21.449999999999996
2011-05,22093,"MOTORING TISSUE BOX",3,21.369999999999997
2011-05,22255,"FELT TOADSTOOL  SMALL",2,21.259999999999998
2011-05,21644,"ASSORTED TUTTI FRUTTI HEART BOX",3,21.25
2011-05,22345,"PARTY PIZZA DISH BLUE POLKADOT",4,21.25
2011-05,22406,"MONEY BOX KINGS CHOICE DESIGN",3,21.25
2011-05,84032B,"CHARLIE + LOLA RED HOT WATER BOTTLE",2,21.11
2011-05,22955,"36 FOIL STAR CAKE CASES ",4,21
2011-05,84927F,"PSYCHEDELIC TILE HOOK",2,21
2011-05,16156L,"WRAP CAROUSEL",2,21
2011-05,16169M,"WRAP DAISY CARPET ",2,21
2011-05,21503,"TOYBOX  WRAP ",2,21
2011-05,22050,"PINK PAISLEY ROSE GIFT WRAP",2,21
2011-05,22945,"CHRISTMAS METAL TAGS ASSORTED ",2,20.99
2011-05,21293,"MIRRORED DOVE WALL DECORATION",3,20.93
2011-05,21417,"COCKLE SHELL DISH",3,20.93
2011-05,21391,"FRENCH LAVENDER SCENT HEART",2,20.86
2011-05,21129,"SILVER FISHING GNOME ",2,20.85
2011-05,90050,"CRACKED GLAZE NECKLACE IVORY",1,20.85
2011-05,90160A,"PURPLE BOUDICCA LARGE BRACELET",1,20.85
2011-05,90201D,"GREEN ENAMEL FLOWER RING",2,20.650000000000002
2011-05,84086C,"PINK/PURPLE RETRO RADIO",2,20.650000000000002
2011-05,22871,"NUMBER TILE COTTAGE GARDEN 3 ",1,20.65
2011-05,35598D,"PINK/WHITE CHRISTMAS TREE 60CM",2,20.520000000000003
2011-05,22882,"NUMBER TILE VINTAGE FONT 3",2,20.419999999999998
2011-05,22638,"SET OF 4 NAPKIN CHARMS CROWNS ",2,20.4
2011-05,46118,"FUNKY MONKEY CUSHION COVER",2,20.4
2011-05,20757,"RED DAISY POCKET BOOK ",2,20.4
2011-05,21719,"LOVELY BONBON STICKER SHEET",2,20.4
2011-05,21724,"PANDA AND BUNNIES STICKER SHEET",3,20.4
2011-05,72800D,"4 BLUE DINNER CANDLES SILVER FLOCK",4,20.26
2011-05,84661a,"WHITE SQUARE TABLE CLOCK",2,20.259999999999998
2011-05,84931A,"PINK SCOTTIE DOG W FLOWER PATTERN",2,20.259999999999998
2011-05,21402,"RED  EGG  SPOON",5,20.22
2011-05,21001,"ROSE DU SUD WASHBAG ",2,20.16
2011-05,22230,"JIGSAW TREE WITH WATERING CAN",4,20.12
2011-05,22092,"BLUE PAISLEY TISSUE BOX",4,20.119999999999997
2011-05,22448,"PIN CUSHION BABUSHKA RED",1,20.1
2011-05,22134,"MINI LADLE LOVE HEART RED ",5,20.08
2011-05,21145,"ANTIQUE GLASS PLACE SETTING",1,20
2011-05,21648,"ASSORTED TUTTI FRUTTI SMALL PURSE",1,20
2011-05,22252,"BIRDCAGE DECORATION TEALIGHT HOLDER",3,20
2011-05,22802,"FAUX FUR CHOCOLATE THROW",1,19.95
2011-05,84926F,"PSYCHEDELIC TILE COASTER",2,19.92
2011-05,35810B,"ENAMEL BLUE RIM COFFEE CONTAINER",3,19.919999999999998
2011-05,21784,"SHOE SHINE BOX ",2,19.9
2011-05,84711A,"SILVER OVAL SHAPE TRINKET BOX",1,19.9
2011-05,84711B,"PINK OVAL SHAPE TRINKET BOX",1,19.9
2011-05,90124A,"PINK MURANO TWIST NECKLACE",1,19.9
2011-05,90124B,"BLUE MURANO TWIST NECKLACE",1,19.9
2011-05,21425,"SKULLS STORAGE BOX LARGE",1,19.89
2011-05,90161D,"ANT COPPER PINK BOUDICCA BRACELET",2,19.830000000000002
2011-05,21682,"LARGE MEDINA STAMPED METAL BOWL ",1,19.8
2011-05,22325,"MOBILE VINTAGE HEARTS ",2,19.8
2011-05,20796,"SMALL BLUE PROVENCAL CERAMIC BALL",1,19.799999999999997
2011-05,90170,"DAISY HAIR BAND",1,19.799999999999997
2011-05,22067,"CHOC TRUFFLE GOLD TRINKET POT ",2,19.79
2011-05,21377,"SMALL CAMPHOR WOOD FIELD  MUSHROOM",3,19.779999999999998
2011-05,22886,"NUMBER TILE VINTAGE FONT 7",2,19.73
2011-05,20986,"BLUE CALCULATOR RULER",2,19.72
2011-05,21318,,5,19.669999999999998
2011-05,21883,"STARS GIFT TAPE ",4,19.51
2011-05,21059,"PARTY INVITES DINOSAURS",4,19.41
2011-05,90082B,"DIAMANTE BOW BROOCH RED COLOUR",2,19.049999999999997
2011-05,20617,"FIRST CLASS PASSPORT COVER ",3,18.900000000000002
2011-05,22277,"COSMETIC BAG VINTAGE ROSE PAISLEY",3,18.900000000000002
2011-05,22231,"JIGSAW TREE WITH BIRDHOUSE",2,18.849999999999998
2011-05,21089,"SET/6 GREEN SPRING PAPER CUPS",10,18.810000000000002
2011-05,20762,"GREEN FERN SKETCHBOOK ",2,18.75
2011-05,21446,"12 RED ROSE PEG PLACE SETTINGS",5,18.75
2011-05,21617,"4 LILY  BOTANICAL DINNER CANDLES",2,18.75
2011-05,21619,"4 VANILLA BOTANICAL CANDLES",2,18.75
2011-05,22407,"MONEY BOX FIRST ADE DESIGN",3,18.75
2011-05,22513,"DOORSTOP FOOTBALL DESIGN",2,18.75
2011-05,84920,"PINK FLOWER FABRIC PONY",2,18.75
2011-05,20655,"QUEEN OF SKIES LUGGAGE TAG",3,18.71
2011-05,22954,"HEN PARTY CORDON BARRIER TAPE",3,18.71
2011-05,22837,"HOT WATER BOTTLE BABUSHKA ",2,18.6
2011-05,84984A,"GREEN PEONY CUSHION COVER",1,18.6
2011-05,84984B,"RED PEONY CUSHION COVER ",1,18.6
2011-05,22875,"NUMBER TILE COTTAGE GARDEN 7",2,18.47
2011-05,21581,"SKULLS  DESIGN  COTTON TOTE BAG",2,18.46
2011-05,35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",1,18.240000000000002
2011-05,85214,"TUB 24 PINK FLOWER PEGS",6,18.15
2011-05,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",1,18
2011-05,22580,"ADVENT CALENDAR GINGHAM SACK",1,17.85
2011-05,85124C,"GREEN JUICY FRUIT PHOTO FRAME",3,17.85
2011-05,90123C,"GREEN HEART OF GLASS BRACELET",1,17.85
2011-05,20768,"GREEN FERN JOURNAL ",2,17.849999999999998
2011-05,84559A,"3D SHEET OF DOG STICKERS",3,17.729999999999997
2011-05,85124B,"BLUE JUICY FRUIT PHOTO FRAME",3,17.71
2011-05,85104,"SILVER GLASS T-LIGHT SET",1,17.700000000000003
2011-05,90177D,"DROP DIAMANTE EARRINGS PURPLE",1,17.700000000000003
